"year","ncessch","school_name","state_name","lea_name","zip_location","latitude","longitude","county_code","school_level","school_type"
"2015","530282002254","Merit School","Washington","Federal Way School District","98003","47.277407","-122.335849","53033","Other","Special education school"
"2015","530282002255","Silver Lake Elementary School - Federal Way","Washington","Federal Way School District","98023","47.310103","-122.35213","53033","Primary","Regular school"
"2015","530282002298","Meredith Hill Elementary School","Washington","Federal Way School District","98001","47.333903","-122.261376","53033","Primary","Regular school"
"2015","530282002301","Sherwood Forest Elementary School","Washington","Federal Way School District","98023","47.292028","-122.349805","53033","Primary","Regular school"
"2015","530282002440","Rainier View Elementary School","Washington","Federal Way School District","98003","47.27109","-122.294579","53033","Primary","Regular school"
"2015","530282002638","Internet Academy","Washington","Federal Way School District","98003","47.31929","-122.298831","53033","Other","Other/alternative school"
"2015","530282002719","Federal Way Public Academy","Washington","Federal Way School District","98003","47.292521","-122.335965","53033","Other","Regular school"
"2015","530282002961","Support School","Washington","Federal Way School District","98003","47.30477","-122.324891","53033","Other","Regular school"
"2015","530282002964","Sequoyah Middle School","Washington","Federal Way School District","98001","47.2778","-122.288056","53033","Middle","Regular school"
"2015","530282003124","Employment Transition Program","Washington","Federal Way School District","98023","47.30305","-122.360121","53033","High","Special education school"
"2015","530282003154","Todd Beamer High School","Washington","Federal Way School District","98003","47.277645","-122.314783","53033","High","Regular school"
"2015","530282003232","Federal Way Running Start Home School","Washington","Federal Way School District","98003","47.30477","-122.324891","53033","High","Regular school"
"2015","530282003245","Technology Access Foundation Academy","Washington","Federal Way School District","98032","47.362","-122.280441","53033","Other","Regular school"
"2015","530282003306","Career Academy at Truman High School","Washington","Federal Way School District","98003","47.31929","-122.298831","53033","High","Other/alternative school"
"2015","530282003320","Federal Way Public Schools Headstart","Washington","Federal Way School District","98003","47.31926","-122.299741","53033","Primary","Regular school"
"2015","530282003321","Federal Way Public School ECEAP","Washington","Federal Way School District","98003","47.30477","-122.324891","53033","Primary","Regular school"
"2015","530282003374","Gateway to College","Washington","Federal Way School District","98003","47.30477","-122.324891","53033","High","Regular school"
"2015","530282003408","Birth to Three Development Center","Washington","Federal Way School District","98023","47.28227","-122.343591","53033","Primary","Special education school"
"2015","530282003430","Dynamic Family Services","Washington","Federal Way School District","98030","47.369695","-122.195684","53033","Other","Special education school"
"2015","530282003479","Open Doors Youth Reengagement (1418)","Washington","Federal Way School District","98003","47.320321","-122.307179","53033","High","Other/alternative school"
"2015","530285000457","Beach Elem","Washington","Ferndale School District","98262","48.725198","-122.691014","53073","Primary","Regular school"
"2015","530285000458","Central Elementary","Washington","Ferndale School District","98248","48.845282","-122.591695","53073","Primary","Regular school"
"2015","530285000459","Custer Elem","Washington","Ferndale School District","98240","48.91912","-122.637203","53073","Primary","Regular school"
"2015","530285000460","Ferndale High School","Washington","Ferndale School District","98248","48.851768","-122.592758","53073","High","Regular school"
"2015","530285000463","Vista Middle School","Washington","Ferndale School District","98248","48.860002","-122.601985","53073","Middle","Regular school"
"2015","530285001768","Skyline Elementary School","Washington","Ferndale School District","98248","48.862181","-122.603287","53073","Primary","Regular school"
"2015","530285002495","Eagleridge Elementary","Washington","Ferndale School District","98248","48.861822","-122.624285","53073","Primary","Regular school"
"2015","530285002832","Horizon Middle School","Washington","Ferndale School District","98248","48.861927","-122.626736","53073","Middle","Regular school"
"2015","530285003199","Ferndale Special Services","Washington","Ferndale School District","98248","48.86088","-122.603781","53073","Primary","Special education school"
"2015","530285003339","Cascadia Elementary","Washington","Ferndale School District","98248","48.86568","-122.617841","53073","Primary","Regular school"
"2015","530285003362","WINDWARD HIGH SCHOOL","Washington","Ferndale School District","98248","48.832295","-122.541089","53073","High","Regular school"
"2015","530285003576","FERNDALE RE-ENGAGEMENT","Washington","Ferndale School District","98248","","","","Not applicable","Regular school"
"2015","530288000464","Discovery Primary School","Washington","Fife School District","98354","47.248725","-122.31029","53053","Primary","Regular school"
"2015","530288000465","Fife High School","Washington","Fife School District","98424","47.238365","-122.353199","53053","High","Regular school"
"2015","530288000466","Endeavour Intermediate","Washington","Fife School District","98354","47.247549","-122.311514","53053","Primary","Regular school"
"2015","530288000467","Surprise Lake Middle School","Washington","Fife School District","98354","47.248094","-122.30896","53053","Middle","Regular school"
"2015","530288002875","Hedden Elementary School","Washington","Fife School District","98372","47.250782","-122.278328","53053","Primary","Regular school"
"2015","530288003161","Columbia Junior High School","Washington","Fife School District","98424","47.231049","-122.355327","53053","Middle","Regular school"
"2015","530291000468","Finley Elementary","Washington","Finley School District","99337","46.143946","-119.053273","53005","Primary","Regular school"
"2015","530291000469","River View High School","Washington","Finley School District","99337","46.155131","-119.037248","53005","High","Regular school"
"2015","530291002100","Finley Middle School","Washington","Finley School District","99337","46.154921","-119.034634","53005","Middle","Regular school"
"2015","530294000470","Brookdale Elementary","Washington","Franklin Pierce School District","98444","47.138176","-122.440703","53053","Primary","Regular school"
"2015","530294000471","Central Avenue Elementary","Washington","Franklin Pierce School District","98446","47.162685","-122.36868","53053","Primary","Regular school"
"2015","530294000472","Christensen Elementary","Washington","Franklin Pierce School District","98444","47.163505","-122.446542","53053","Primary","Regular school"
"2015","530294000473","Collins Elementary","Washington","Franklin Pierce School District","98446","47.139678","-122.367074","53053","Primary","Regular school"
"2015","530294000474","Elmhurst Elementary School","Washington","Franklin Pierce School District","98445","47.13556","-122.424348","53053","Primary","Regular school"
"2015","530294000475","Franklin Pierce High School","Washington","Franklin Pierce School District","98445","47.156804","-122.406624","53053","High","Regular school"
"2015","530294000476","Harvard Elementary","Washington","Franklin Pierce School District","98445","47.180474","-122.405432","53053","Primary","Regular school"
"2015","530294000477","James Sales Elementary","Washington","Franklin Pierce School District","98444","47.155152","-122.451704","53053","Primary","Regular school"
"2015","530294000479","Morris Ford Middle School","Washington","Franklin Pierce School District","98445","47.161466","-122.408636","53053","Middle","Regular school"
"2015","530294000481","Perry G Keithley Middle School","Washington","Franklin Pierce School District","98444","47.144785","-122.452145","53053","Middle","Regular school"
"2015","530294000483","Washington High School","Washington","Franklin Pierce School District","98444","47.144016","-122.455326","53053","High","Regular school"
"2015","530294001769","Gates Secondary School","Washington","Franklin Pierce School District","98444","47.13796","-122.443921","53053","High","Other/alternative school"
"2015","530294003145","Midland Elementary","Washington","Franklin Pierce School District","98445","47.160681","-122.398665","53053","Primary","Regular school"
"2015","530294003216","Learning Support","Washington","Franklin Pierce School District","98444","47.140711","-122.436777","53053","Primary","Regular school"
"2015","530294003436","Gates Open Doors Program","Washington","Franklin Pierce School District","98444","47.13796","-122.443921","53053","High","Other/alternative school"
"2015","530294003589","Early Learning Center","Washington","Franklin Pierce School District","98444","","","","Not applicable","Regular school"
"2015","530297000484","Freeman Elementary School","Washington","Freeman School District","99030","47.517734","-117.194363","53063","Primary","Regular school"
"2015","530297000485","Freeman High School","Washington","Freeman School District","99030","47.519667","-117.19638","53063","High","Regular school"
"2015","530297003013","Freeman Middle School","Washington","Freeman School District","99030","47.516991","-117.195112","53063","Middle","Regular school"
"2015","530300000486","Garfield Elementary","Washington","Garfield School District","99130","47.01343","-117.140129","53075","Primary","Regular school"
"2015","530300000487","Garfield Middle School","Washington","Garfield School District","99130","47.01343","-117.140129","53075","Middle","Regular school"
"2015","530300003135","Garfield at Palouse High School","Washington","Garfield School District","99161","46.912599","-117.070947","53075","High","Regular school"
"2015","530303000248","Glenwood Elementary","Washington","Glenwood School District","98619","46.021323","-121.289966","53039","Primary","Regular school"
"2015","530303000489","Glenwood Secondary","Washington","Glenwood School District","98619","46.021323","-121.289966","53039","Other","Regular school"
"2015","530309000490","Goldendale High School","Washington","Goldendale School District","98620","45.815294","-120.813867","53039","High","Regular school"
"2015","530309000491","Goldendale Middle School","Washington","Goldendale School District","98620","45.818726","-120.814672","53039","Middle","Regular school"
"2015","530309000492","Goldendale Primary School","Washington","Goldendale School District","98620","45.816394","-120.816533","53039","Primary","Regular school"
"2015","530309002988","Goldendale Support Service Center","Washington","Goldendale School District","98620","45.816394","-120.816533","53039","Primary","Special education school"
"2015","530313000494","Lake Roosevelt Elementary","Washington","Grand Coulee Dam School District","99116","47.966331","-118.968778","53047","Primary","Regular school"
"2015","530313000496","Lake Roosevelt Jr/Sr High School","Washington","Grand Coulee Dam School District","99116","47.966334","-118.968777","53047","High","Regular school"
"2015","530313003448","Lake Roosevelt Alternative School","Washington","Grand Coulee Dam School District","99116","47.969891","-118.973032","53047","Other","Other/alternative school"
"2015","530315000497","Smith Elementary School","Washington","Grandview School District","98930","46.254202","-119.888333","53077","Primary","Regular school"
"2015","530315000498","Grandview Middle School","Washington","Grandview School District","98930","46.255475","-119.920839","53077","Middle","Regular school"
"2015","530315000499","Grandview High School","Washington","Grandview School District","98930","46.252281","-119.923661","53077","High","Regular school"
"2015","530315000500","Thompson Elementary School","Washington","Grandview School District","98930","46.255813","-119.917117","53077","Primary","Regular school"
"2015","530315000501","Mcclure Elementary School","Washington","Grandview School District","98930","46.25544","-119.913125","53077","Primary","Regular school"
"2015","530315002497","Compass High School","Washington","Grandview School District","98930","46.25515","-119.914989","53077","High","Other/alternative school"
"2015","530315002701","Contract Learning Center","Washington","Grandview School District","98930","46.255203","-119.915039","53077","High","Other/alternative school"
"2015","530315003550","Step Up to College Open Doors High School","Washington","Grandview School District","98930","46.25538","-119.907531","53077","High","Other/alternative school"
"2015","530318000502","Granger High School","Washington","Granger School District","98932","46.347615","-120.194684","53077","High","Regular school"
"2015","530318000504","Granger Middle School","Washington","Granger School District","98932","46.34663","-120.189804","53077","Middle","Regular school"
"2015","530318002780","Roosevelt Elementary","Washington","Granger School District","98932","46.346734","-120.190705","53077","Primary","Regular school"
"2015","530321000506","Granite Falls High School","Washington","Granite Falls School District","98252","48.08679","-121.980415","53061","High","Regular school"
"2015","530321001770","Granite Falls Middle School","Washington","Granite Falls School District","98252","48.084953","-121.963356","53061","Middle","Regular school"
"2015","530321002303","Mountain Way Elementary","Washington","Granite Falls School District","98252","48.089641","-121.970417","53061","Primary","Regular school"
"2015","530321002482","Monte Cristo Elementary","Washington","Granite Falls School District","98252","48.087681","-121.983245","53061","Primary","Regular school"
"2015","530321003300","Crossroads High School","Washington","Granite Falls School District","98252","48.08459","-121.963361","53061","High","Other/alternative school"
"2015","530321003485","Granite Falls Open Doors","Washington","Granite Falls School District","98252","48.08459","-121.963361","53061","High","Other/alternative school"
"2015","530324000507","Grapeview Elementary & Middle School","Washington","Grapeview School District","98546","47.320021","-122.916703","53045","Primary","Regular school"
"2015","530327000508","Great Northern Elementary","Washington","Great Northern School District","99224","47.686532","-117.518727","53063","Primary","Regular school"
"2015","530330000509","Green Mountain School","Washington","Green Mountain School District","98674","45.948158","-122.539124","53011","Primary","Regular school"
"2015","530333000510","Griffin School","Washington","Griffin School District","98502","47.080628","-123.018855","53067","Primary","Regular school"
"2015","530336000511","Harrington Elementary School","Washington","Harrington School District","99134","47.479089","-118.250926","53043","Primary","Regular school"
"2015","530336000512","Harrington High School","Washington","Harrington School District","99134","47.479089","-118.250926","53043","High","Regular school"
"2015","530344000513","Coulee City Elementary","Washington","Coulee-Hartline School District","99115","47.613694","-119.293752","53025","Primary","Regular school"
"2015","530344000514","Almira Coulee Hartline High School","Washington","Coulee-Hartline School District","99115","47.614417","-119.292916","53025","High","Regular school"
"2015","530344001771","Coulee City MS","Washington","Coulee-Hartline School District","99115","47.613694","-119.293752","53025","Middle","Regular school"
"2015","530351000517","Tieton Intermediate School","Washington","Highland School District","98947","46.658555","-120.695233","53077","Primary","Regular school"
"2015","530351000518","Marcus Whitman-Cowiche Elementary","Washington","Highland School District","98923","46.6583","-120.695154","53077","Primary","Regular school"
"2015","530351002876","Highland High School","Washington","Highland School District","98923","46.674805","-120.712021","53077","High","Regular school"
"2015","530351003148","Highland Junior High School","Washington","Highland School District","98923","46.674782","-120.712041","53077","Middle","Regular school"
"2015","530354000519","Beverly Park Elem at Glendale","Washington","Highline School District","98168","47.509445","-122.317482","53033","Primary","Regular school"
"2015","530354000521","Bow Lake Elementary","Washington","Highline School District","98188","47.439053","-122.282609","53033","Primary","Regular school"
"2015","530354000522","Cascade Middle School","Washington","Highline School District","98146","47.502248","-122.346407","53033","Middle","Regular school"
"2015","530354000523","Cedarhurst Elementary","Washington","Highline School District","98168","47.48454","-122.324691","53033","Primary","Regular school"
"2015","530354000524","Chinook Middle School","Washington","Highline School District","98188","47.435229","-122.280546","53033","Middle","Regular school"
"2015","530354000525","Des Moines Elementary","Washington","Highline School District","98198","47.404638","-122.322749","53033","Primary","Regular school"
"2015","530354000528","Gregory Heights Elementary","Washington","Highline School District","98166","47.457444","-122.357211","53033","Primary","Regular school"
"2015","530354000529","Hazel Valley Elementary","Washington","Highline School District","98146","47.485209","-122.340143","53033","Primary","Regular school"
"2015","530354000531","Highline High School","Washington","Highline School District","98148","47.46638","-122.330345","53033","High","Regular school"
"2015","530354000532","Hilltop Elementary","Washington","Highline School District","98168","47.492817","-122.300946","53033","Primary","Regular school"
"2015","530354000533","Madrona Elementary","Washington","Highline School District","98198","47.42016","-122.292878","53033","Primary","Regular school"
"2015","530354000535","Marvista Elementary","Washington","Highline School District","98166","47.424845","-122.34293","53033","Primary","Regular school"
"2015","530354000536","McMicken Heights Elementary","Washington","Highline School District","98188","47.453168","-122.285255","53033","Primary","Regular school"
"2015","530354000537","Midway Elementary","Washington","Highline School District","98198","47.399788","-122.303275","53033","Primary","Regular school"
"2015","530354000538","Mount Rainier High School","Washington","Highline School District","98198","47.399816","-122.307738","53033","High","Regular school"
"2015","530354000539","Mount View Elementary","Washington","Highline School District","98146","47.506402","-122.350824","53033","Primary","Regular school"
"2015","530354000543","Pacific Middle School","Washington","Highline School District","98198","47.398428","-122.303407","53033","Middle","Regular school"
"2015","530354000544","Parkside Elementary","Washington","Highline School District","98198","47.381089","-122.305989","53033","Primary","Regular school"
"2015","530354000549","Seahurst Elementary School","Washington","Highline School District","98166","47.471221","-122.353934","53033","Primary","Regular school"
"2015","530354000550","Shorewood Elementary","Washington","Highline School District","98146","47.498542","-122.368029","53033","Primary","Regular school"
"2015","530354000551","Southern Heights Elementary","Washington","Highline School District","98168","47.501921","-122.315866","53033","Primary","Regular school"
"2015","530354000554","Sylvester Middle School","Washington","Highline School District","98166","47.457356","-122.339993","53033","Middle","Regular school"
"2015","530354000557","White Center Heights Elementary","Washington","Highline School District","98168","47.500038","-122.330428","53033","Primary","Regular school"
"2015","530354002103","Puget Sound Skills Center","Washington","Highline School District","98148","47.441145","-122.323223","53033","High","Vocational school"
"2015","530354002304","North Hill Elementary","Washington","Highline School District","98148","47.424623","-122.327254","53033","Primary","Regular school"
"2015","530354002640","CHOICE Academy","Washington","Highline School District","98148","47.438","-122.325021","53033","High","Other/alternative school"
"2015","530354002967","New Start","Washington","Highline School District","98146","47.49593","-122.34261","53033","High","Other/alternative school"
"2015","530354002968","Satellite High School","Washington","Highline School District","98148","47.43536","-122.325138","53033","Other","Special education school"
"2015","530354002972","Head Start","Washington","Highline School District","98106","47.515875","-122.345006","53033","Primary","Regular school"
"2015","530354002974","Raisbeck Aviation High School","Washington","Highline School District","98108","47.52117","-122.299881","53033","High","Regular school"
"2015","530354002976","Big Picture School","Washington","Highline School District","98148","47.43692","-122.328051","53033","High","Other/alternative school"
"2015","530354003069","Academy of Citizenship and Empowerment","Washington","Highline School District","98188","47.435451","-122.277531","53033","High","Regular school"
"2015","530354003071","Global Connections High School","Washington","Highline School District","98188","47.435451","-122.277531","53033","High","Regular school"
"2015","530354003164","Health Sciences & Human Services","Washington","Highline School District","98146","47.500075","-122.345424","53033","High","Regular school"
"2015","530354003180","Technology - Engineering & Communications","Washington","Highline School District","98146","47.500075","-122.345424","53033","High","Regular school"
"2015","530354003182","Arts & Academics Academy","Washington","Highline School District","98146","47.500075","-122.345424","53033","High","Regular school"
"2015","530354003220","Valley View Early Childhood Center","Washington","Highline School District","98188","47.444358","-122.275259","53033","Primary","Regular school"
"2015","530354003224","Career Link","Washington","Highline School District","98106","47.54723","-122.351921","53033","High","Other/alternative school"
"2015","530354003283","Puget Sound High School","Washington","Highline School District","98148","47.44107","-122.322931","53033","High","Other/alternative school"
"2015","530354003373","Gateway to College","Washington","Highline School District","98146","47.49593","-122.34261","53033","High","Other/alternative school"
"2015","530354003384","Southwest Youth and Family Services","Washington","Highline School District","98106","47.5619","-122.363441","53033","High","Regular school"
"2015","530354003484","The Learning Center","Washington","Highline School District","98146","47.49642","-122.341451","53033","High","Other/alternative school"
"2015","530354003496","Highline Home School Center","Washington","Highline School District","98148","47.438","-122.325021","53033","Other","Other/alternative school"
"2015","530357000559","Hockinson Middle School","Washington","Hockinson School District","98606","45.73788","-122.4867","53011","Middle","Regular school"
"2015","530357002938","Hockinson High School","Washington","Hockinson School District","98606","45.736413","-122.499808","53011","High","Regular school"
"2015","530357003440","Hockinson Heights Elementary School","Washington","Hockinson School District","98606","45.74264","-122.467651","53011","Primary","Regular school"
"2015","530360000561","Hood Canal Elem & Junior High","Washington","Hood Canal School District","98584","47.333863","-123.159263","53045","Primary","Regular school"
"2015","530366000562","Central Elementary School","Washington","Hoquiam School District","98550","46.980273","-123.889271","53027","Middle","Regular school"
"2015","530366000564","Hoquiam High School","Washington","Hoquiam School District","98550","46.983613","-123.910939","53027","High","Regular school"
"2015","530366000565","Hoquiam Middle School","Washington","Hoquiam School District","98550","46.983117","-123.905163","53027","Middle","Regular school"
"2015","530366000566","Lincoln Elementary","Washington","Hoquiam School District","98550","46.991364","-123.887853","53027","Primary","Regular school"
"2015","530366002105","Emerson Elementary","Washington","Hoquiam School District","98550","46.981326","-123.902624","53027","Primary","Regular school"
"2015","530366003290","Hoquiam Homelink School","Washington","Hoquiam School District","98550","46.97495","-123.865891","53027","Other","Regular school"
"2015","530372000569","Index Elementary School","Washington","Index School District","98256","47.820669","-121.555052","53061","Primary","Regular school"
"2015","530375000482","Cougar Ridge Elementary","Washington","Issaquah School District","98006","47.561898","-122.117426","53033","Primary","Regular school"
"2015","530375000570","Apollo Elementary","Washington","Issaquah School District","98059","47.497298","-122.139015","53033","Primary","Regular school"
"2015","530375000571","Briarwood Elementary","Washington","Issaquah School District","98059","47.483301","-122.114215","53033","Primary","Regular school"
"2015","530375000573","Issaquah Middle School","Washington","Issaquah School District","98027","47.526202","-122.034774","53033","Middle","Regular school"
"2015","530375000574","Issaquah High School","Washington","Issaquah School District","98027","47.522857","-122.028184","53033","High","Regular school"
"2015","530375000575","Issaquah Valley Elementary","Washington","Issaquah School District","98027","47.536709","-122.04519","53033","Primary","Regular school"
"2015","530375000576","Liberty Sr High School","Washington","Issaquah School District","98059","47.479781","-122.117618","53033","High","Regular school"
"2015","530375000577","Maple Hills Elementary","Washington","Issaquah School District","98059","47.462309","-122.066628","53033","Primary","Regular school"
"2015","530375000579","Maywood Middle School","Washington","Issaquah School District","98059","47.471313","-122.114859","53033","Middle","Regular school"
"2015","530375000580","Pine Lake Middle School","Washington","Issaquah School District","98075","47.581002","-122.03433","53033","Middle","Regular school"
"2015","530375000581","Sunny Hills Elementary","Washington","Issaquah School District","98075","47.580418","-122.028467","53033","Primary","Regular school"
"2015","530375001490","Issaquah Special Services","Washington","Issaquah School District","98027","47.536704","-122.045164","53033","Other","Special education school"
"2015","530375001495","Beaver Lake Middle School","Washington","Issaquah School District","98029","47.579847","-122.005589","53033","Middle","Regular school"
"2015","530375001773","Echo Glen School","Washington","Issaquah School District","98065","47.518925","-121.901231","53033","Other","Regular school"
"2015","530375002106","Tiger Mountain Community High School","Washington","Issaquah School District","98027","47.525412","-122.031361","53033","High","Other/alternative school"
"2015","530375002107","Clark Elementary","Washington","Issaquah School District","98027","47.524292","-122.029622","53033","Primary","Regular school"
"2015","530375002214","Challenger Elementary","Washington","Issaquah School District","98029","47.577213","-122.004232","53033","Primary","Regular school"
"2015","530375002307","Sunset Elementary","Washington","Issaquah School District","98008","47.56884","-122.101681","53033","Primary","Regular school"
"2015","530375002426","Discovery Elementary","Washington","Issaquah School District","98075","47.58917","-122.032691","53033","Primary","Regular school"
"2015","530375002518","Endeavour Elementary School","Washington","Issaquah School District","98029","47.570283","-121.98829","53033","Primary","Regular school"
"2015","530375002567","Skyline High School","Washington","Issaquah School District","98075","47.600062","-122.032025","53033","High","Regular school"
"2015","530375002881","Cascade Ridge Elementary","Washington","Issaquah School District","98075","47.591299","-121.973026","53033","Primary","Regular school"
"2015","530375002981","Newcastle Elementary School","Washington","Issaquah School District","98059","47.526019","-122.160144","53033","Primary","Regular school"
"2015","530375003067","Grand Ridge Elementary","Washington","Issaquah School District","98029","47.546825","-122.004374","53033","Primary","Regular school"
"2015","530375003167","Issaquah Head Start","Washington","Issaquah School District","98059","47.497245","-122.139005","53033","Primary","Regular school"
"2015","530375003331","Creekside Elementary","Washington","Issaquah School District","98075","47.59459","-122.0637","53033","Primary","Regular school"
"2015","530375003337","Pacific Cascade Middle School","Washington","Issaquah School District","98029","47.5594","-122.011411","53033","Middle","Regular school"
"2015","530375003588","Gibson Ek High School","Washington","Issaquah School District","98027","","","","Not applicable","Regular school"
"2015","530378000583","Kahlotus Elem & High","Washington","Kahlotus School District","99335","46.6412","-118.557385","53021","Other","Regular school"
"2015","530381000584","Kalama Elem School","Washington","Kalama School District","98625","46.00796","-122.838133","53015","Primary","Regular school"
"2015","530381000585","Kalama Jr Sr High","Washington","Kalama School District","98625","46.00799","-122.838139","53015","Other","Regular school"
"2015","530387000586","Keller Elementary School","Washington","Keller School District","99140","48.078503","-118.687785","53019","Primary","Regular school"
"2015","530393000597","Canyon View Elementary School","Washington","Kennewick School District","99337","46.188079","-119.135206","53005","Primary","Regular school"
"2015","530393000598","Desert Hills Middle School","Washington","Kennewick School District","99338","46.197477","-119.205397","53005","Middle","Regular school"
"2015","530393000599","Eastgate Elementary School","Washington","Kennewick School District","99336","46.197608","-119.103672","53005","Primary","Regular school"
"2015","530393000600","Edison Elementary School - Kennewick","Washington","Kennewick School District","99336","46.208204","-119.190074","53005","Primary","Regular school"
"2015","530393000602","Hawthorne Elementary School - Kennewick","Washington","Kennewick School District","99336","46.218283","-119.169065","53005","Primary","Regular school"
"2015","530393000603","Highlands Middle School","Washington","Kennewick School District","99336","46.205035","-119.177518","53005","Middle","Regular school"
"2015","530393000604","Kamiakin High School","Washington","Kennewick School District","99336","46.217005","-119.188111","53005","High","Regular school"
"2015","530393000605","Kennewick High School","Washington","Kennewick School District","99336","46.203737","-119.12427","53005","High","Regular school"
"2015","530393000607","Park Middle School","Washington","Kennewick School District","99336","46.197589","-119.13177","53005","Middle","Regular school"
"2015","530393000608","Southgate Elementary School","Washington","Kennewick School District","99337","46.190711","-119.165384","53005","Primary","Regular school"
"2015","530393000609","Vista Elementary School","Washington","Kennewick School District","99336","46.227624","-119.219589","53005","Primary","Regular school"
"2015","530393000610","Washington Elementary School","Washington","Kennewick School District","99337","46.188578","-119.119024","53005","Primary","Regular school"
"2015","530393000611","Westgate Elementary School","Washington","Kennewick School District","99336","46.206402","-119.15491","53005","Primary","Regular school"
"2015","530393000701","Amistad Elementary School","Washington","Kennewick School District","99336","46.20761","-119.131083","53005","Primary","Regular school"
"2015","530393000750","Horse Heaven Hills Middle School","Washington","Kennewick School District","99337","46.177562","-119.150189","53005","Middle","Regular school"
"2015","530393000762","Ridge View Elementary School","Washington","Kennewick School District","99338","46.196152","-119.217169","53005","Primary","Regular school"
"2015","530393001774","Sunset View Elementary School","Washington","Kennewick School District","99336","46.21745","-119.235248","53005","Primary","Regular school"
"2015","530393001839","Cascade Elementary School","Washington","Kennewick School District","99337","46.172102","-119.126449","53005","Primary","Regular school"
"2015","530393001903","Lincoln Elementary School","Washington","Kennewick School District","99338","46.189239","-119.186667","53005","Primary","Regular school"
"2015","530393002009","Southridge High School","Washington","Kennewick School District","99338","46.183408","-119.183633","53005","High","Regular school"
"2015","530393002109","Keewaydin Discovery Center","Washington","Kennewick School District","99336","46.206429","-119.124192","53005","Primary","Regular school"
"2015","530393002110","Tri-Tech Skills Center","Washington","Kennewick School District","99336","46.217185","-119.201399","53005","High","Vocational school"
"2015","530393002546","Benton/Franklin Juvenile Justice Center","Washington","Kennewick School District","99336","46.224588","-119.196207","53005","Other","Regular school"
"2015","530393003115","Mid-Columbia Parent Partnership","Washington","Kennewick School District","99336","46.208039","-119.126269","53005","Other","Other/alternative school"
"2015","530393003231","Phoenix High School","Washington","Kennewick School District","99338","46.179299","-119.194855","53005","High","Other/alternative school"
"2015","530393003258","Legacy High School","Washington","Kennewick School District","99336","46.206429","-119.124192","53005","Other","Other/alternative school"
"2015","530393003330","Cottonwood Elementary","Washington","Kennewick School District","99338","46.18853","-119.27878","53005","Primary","Regular school"
"2015","530393003352","Benton County Jail","Washington","Kennewick School District","99337","46.22169","-119.219061","53005","High","Regular school"
"2015","530393003584","Sagecrest Elementary","Washington","Kennewick School District","99338","","","","Not applicable","Regular school"
"2015","530393003586","Chinook Middle School","Washington","Kennewick School District","99338","","","","Not applicable","Regular school"
"2015","530396000612","Cedar Valley Elementary School","Washington","Kent School District","98042","47.364811","-122.085736","53033","Primary","Regular school"
"2015","530396000613","Covington Elementary School","Washington","Kent School District","98042","47.353827","-122.114045","53033","Primary","Regular school"
"2015","530396000614","East Hill Elementary School","Washington","Kent School District","98031","47.386059","-122.208062","53033","Primary","Regular school"
"2015","530396000615","Fairwood Elementary School","Washington","Kent School District","98058","47.453567","-122.141351","53033","Primary","Regular school"
"2015","530396000617","Grass Lake Elementary School","Washington","Kent School District","98042","47.344648","-122.08707","53033","Primary","Regular school"
"2015","530396000619","Kent Elementary School","Washington","Kent School District","98032","47.380143","-122.251492","53033","Primary","Regular school"
"2015","530396000621","Kent-Meridian High School","Washington","Kent School District","98030","47.373691","-122.207298","53033","High","Regular school"
"2015","530396000622","Kentridge High School","Washington","Kent School District","98031","47.416806","-122.174035","53033","High","Regular school"
"2015","530396000623","Lake Youngs Elementary School","Washington","Kent School District","98042","47.425879","-122.151587","53033","Primary","Regular school"
"2015","530396000624","Meeker Middle School","Washington","Kent School District","98058","47.431123","-122.172246","53033","Middle","Regular school"
"2015","530396000625","Meridian Elementary School","Washington","Kent School District","98042","47.371814","-122.15575","53033","Primary","Regular school"
"2015","530396000626","Meridian Middle School","Washington","Kent School District","98031","47.391661","-122.180388","53033","Middle","Regular school"
"2015","530396000628","Panther Lake Elementary School","Washington","Kent School District","98031","47.40952","-122.20471","53033","Primary","Regular school"
"2015","530396000629","Park Orchard Elementary School","Washington","Kent School District","98031","47.394993","-122.193399","53033","Primary","Regular school"
"2015","530396000630","Pine Tree Elementary School","Washington","Kent School District","98030","47.352187","-122.185331","53033","Primary","Regular school"
"2015","530396000631","Scenic Hill Elementary School","Washington","Kent School District","98030","47.368363","-122.211168","53033","Primary","Regular school"
"2015","530396000633","Soos Creek Elementary School","Washington","Kent School District","98031","47.405925","-122.172033","53033","Primary","Regular school"
"2015","530396000635","Springbrook Elementary School","Washington","Kent School District","98031","47.421179","-122.208652","53033","Primary","Regular school"
"2015","530396000690","George T. Daniel Elementary School","Washington","Kent School District","98030","47.38042","-122.190118","53033","Primary","Regular school"
"2015","530396000706","Sunrise Elementary School","Washington","Kent School District","98042","47.402797","-122.164315","53033","Primary","Regular school"
"2015","530396001142","Cedar Heights Middle School","Washington","Kent School District","98042","47.359151","-122.079378","53033","Middle","Regular school"
"2015","530396001603","Meadow Ridge Elementary School","Washington","Kent School District","98030","47.353299","-122.195785","53033","Primary","Regular school"
"2015","530396001610","Sawyer Woods Elementary School","Washington","Kent School District","98010","47.323619","-122.04011","53033","Primary","Regular school"
"2015","530396001779","Crestwood Elementary School","Washington","Kent School District","98042","47.375848","-122.103825","53033","Primary","Regular school"
